1:U1,1:U2,22:U1,22:U2,43:U1,43:U2,64:U1,64:U2,85:U1,85:U2,106:U1,106:U2,127:U1,127:U2,148:U1,148:U2,169:U1,169:U2,190:U1,190:U2,211:U1,211:U2,232:U1,232:U2,253:U1,253:U2,274:U1,274:U2,295:U1,295:U2,316:U1,316:U2,337:U1,337:U2,358:U1,358:U2,379:U1,379:U2,400:U1,400:U2,421:U1,421:U2
6.187853e-10,1.6330484e-11,6.194364e-10,1.6339237e-11,6.198155e-10,1.6305545e-11,6.202475e-10,1.6285655e-11,6.2051164e-10,1.6217135e-11,6.205813e-10,1.5992848e-11,6.203767e-10,1.5888476e-11,6.199556e-10,1.5722323e-11,6.1926086e-10,1.5499187e-11,6.180223e-10,1.5385252e-11,6.1523225e-10,1.4570792e-11,6.099254e-10,1.4859648e-11,6.0410943e-10,1.4618275e-11,5.9708377e-10,1.6504933e-11,5.906388e-10,1.5852108e-11,5.8327315e-10,1.8074596e-11,5.778654e-10,1.7653141e-11,5.721968e-10,1.9431502e-11,5.676522e-10,1.8726236e-11,5.644287e-10,2.042687e-11,5.594026e-10,1.7829759e-11
6.3925387e-10,1.5413663e-11,6.395252e-10,1.5304938e-11,6.3988054e-10,1.5105804e-11,6.3978123e-10,1.4710674e-11,6.393848e-10,1.43663735e-11,6.386824e-10,1.4222961e-11,6.378088e-10,1.4165337e-11,6.368464e-10,1.4305338e-11,6.356793e-10,1.45185955e-11,6.343939e-10,1.4670204e-11,6.3057365e-10,1.5570208e-11,6.2566147e-10,1.7762385e-11,6.205112e-10,1.9762648e-11,6.1553174e-10,2.1056126e-11,6.094284e-10,2.1831138e-11,6.0245847e-10,2.259652e-11,5.950426e-10,2.3512083e-11,5.8866595e-10,2.7124693e-11,5.8561755e-10,2.943007e-11,5.85541e-10,3.5250504e-11,5.914262e-10,3.5321898e-11
6.5147776e-10,9.903334e-12,6.5212025e-10,9.82177e-12,6.5258776e-10,9.6700235e-12,6.5295286e-10,9.332007e-12,6.5306893e-10,9.045984e-12,6.528844e-10,8.609792e-12,6.5250993e-10,8.40071e-12,6.5176703e-10,8.05383e-12,6.5093747e-10,7.965556e-12,6.4935335e-10,7.550006e-12,6.456721e-10,7.5176835e-12,6.402333e-10,8.719476e-12,6.3527333e-10,1.2379878e-11,6.3103256e-10,1.4751434e-11,6.2673666e-10,1.9137567e-11,6.239876e-10,2.1718053e-11,6.2025224e-10,2.5531226e-11,6.18091e-10,2.816937e-11,6.164742e-10,3.1042096e-11,6.143233e-10,3.1863772e-11,6.1576627e-10,3.4576567e-11
6.611641e-10,8.769936e-13,6.614649e-10,8.9592347e-13,6.619118e-10,9.962456e-13,6.623492e-10,1.1416846e-12,6.6304795e-10,1.1968004e-12,6.635761e-10,1.0437266e-12,6.6404426e-10,7.6576733e-13,6.640542e-10,3.0983305e-13,6.6384587e-10,-1.8224861e-13,6.627114e-10,-8.185141e-13,6.607439e-10,-1.6958108e-12,6.568499e-10,-2.3138791e-12,6.5219913e-10,2.7617592e-13,6.482756e-10,4.425949e-12,6.4639505e-10,1.06577065e-11,6.468397e-10,1.6337827e-11,6.4958816e-10,2.1884397e-11,6.526866e-10,2.3249343e-11,6.5344113e-10,2.475929e-11,6.528498e-10,2.128058e-11,6.44855e-10,2.1194843e-11
6.7202893e-10,-5.1009466e-12,6.7178774e-10,-5.0260096e-12,6.716482e-10,-4.813261e-12,6.717014e-10,-4.590762e-12,6.7176237e-10,-4.3758773e-12,6.7202494e-10,-4.0801906e-12,6.7231787e-10,-3.976861e-12,6.726511e-10,-3.8552807e-12,6.728624e-10,-3.8451156e-12,6.733544e-10,-3.6618998e-12,6.7384603e-10,-4.1060536e-12,6.736338e-10,-3.6663207e-12,6.725612e-10,-3.4195314e-12,6.708324e-10,-6.089079e-13,6.715566e-10,2.7357255e-12,6.7304246e-10,7.0017247e-12,6.77305e-10,1.1069393e-11,6.820524e-10,1.3496064e-11,6.8635553e-10,1.5239431e-11,6.91501e-10,1.5954455e-11,6.9173495e-10,1.3560111e-11
6.8445416e-10,-7.171266e-12,6.838966e-10,-7.244351e-12,6.832016e-10,-7.2753613e-12,6.824918e-10,-7.28996e-12,6.8178097e-10,-7.0928476e-12,6.812983e-10,-6.8921878e-12,6.808375e-10,-6.4145768e-12,6.810772e-10,-5.8374256e-12,6.8125766e-10,-5.299119e-12,6.826346e-10,-4.376889e-12,6.845847e-10,-2.7187456e-12,6.8851574e-10,-6.9398664e-13,6.9287126e-10,-1.866489e-12,6.9724415e-10,-2.639908e-12,7.000324e-10,-5.482168e-12,7.019943e-10,-6.3339308e-12,7.0364276e-10,-7.303217e-12,7.0654815e-10,-3.9636454e-12,7.1394807e-10,-1.7396918e-12,7.2298945e-10,3.757583e-12,7.4083334e-10,5.823306e-12
6.9814116e-10,-1.1149993e-11,6.974351e-10,-1.1231719e-11,6.967048e-10,-1.1350152e-11,6.958529e-10,-1.1469455e-11,6.950431e-10,-1.1519997e-11,6.941989e-10,-1.1438349e-11,6.9367395e-10,-1.1177023e-11,6.932989e-10,-1.0841022e-11,6.935893e-10,-1.0200541e-11,6.9434125e-10,-9.783522e-12,6.972832e-10,-7.41217e-12,7.0303025e-10,-6.830654e-12,7.106266e-10,-7.9652595e-12,7.194238e-10,-1.1918616e-11,7.251595e-10,-1.8423804e-11,7.295631e-10,-2.3201907e-11,7.3198303e-10,-2.8852695e-11,7.3427625e-10,-2.950921e-11,7.400005e-10,-2.9976372e-11,7.463259e-10,-2.8047075e-11,7.606467e-10,-2.4815304e-11
7.1539363e-10,-1.81661e-11,7.139761e-10,-1.8081528e-11,7.1287026e-10,-1.7862097e-11,7.1182427e-10,-1.7671684e-11,7.111442e-10,-1.7380384e-11,7.1056616e-10,-1.726821e-11,7.1035566e-10,-1.7151884e-11,7.1007034e-10,-1.7291609e-11,7.1023354e-10,-1.7258613e-11,7.104283e-10,-1.741688e-11,7.142482e-10,-1.6984698e-11,7.200556e-10,-1.9455926e-11,7.2791273e-10,-2.117137e-11,7.3582557e-10,-2.5915941e-11,7.446021e-10,-2.9892873e-11,7.5285667e-10,-3.6926937e-11,7.590488e-10,-4.315165e-11,7.633501e-10,-5.2078543e-11,7.620749e-10,-5.81674e-11,7.601387e-10,-6.407497e-11,7.5111495e-10,-6.6790275e-11
7.358964e-10,-2.1758853e-11,7.343987e-10,-2.1767536e-11,7.328066e-10,-2.1502088e-11,7.3159506e-10,-2.1091733e-11,7.306215e-10,-2.067548e-11,7.3003165e-10,-2.0276829e-11,7.296401e-10,-1.998134e-11,7.296612e-10,-1.9722933e-11,7.298428e-10,-1.9628892e-11,7.3087064e-10,-1.9310088e-11,7.3513406e-10,-1.9748965e-11,7.413117e-10,-2.1694153e-11,7.483965e-10,-2.4523404e-11,7.546776e-10,-2.8005659e-11,7.6376966e-10,-2.956409e-11,7.717245e-10,-3.6443296e-11,7.7870277e-10,-4.161509e-11,7.8126094e-10,-5.3097953e-11,7.7558915e-10,-6.2177916e-11,7.659137e-10,-7.098583e-11,7.4574313e-10,-7.634658e-11
7.6041373e-10,-1.9959626e-11,7.587646e-10,-1.9814502e-11,7.5735396e-10,-1.9651501e-11,7.5593554e-10,-1.9354575e-11,7.5467055e-10,-1.8857714e-11,7.53735e-10,-1.8228558e-11,7.5295703e-10,-1.7467831e-11,7.528345e-10,-1.6532678e-11,7.5282935e-10,-1.554238e-11,7.54546e-10,-1.41009565e-11,7.5942086e-10,-1.10046165e-11,7.6648604e-10,-8.973895e-12,7.7353235e-10,-1.0234577e-11,7.803062e-10,-1.1282184e-11,7.8520596e-10,-1.5804927e-11,7.881758e-10,-1.8958772e-11,7.8878043e-10,-2.4636836e-11,7.861344e-10,-2.832091e-11,7.8253776e-10,-3.296708e-11,7.743369e-10,-3.5872437e-11,7.6777884e-10,-3.6358725e-11
7.873244e-10,-1.4457836e-11,7.865199e-10,-1.4601006e-11,7.853651e-10,-1.44730235e-11,7.841781e-10,-1.42457756e-11,7.828861e-10,-1.3680176e-11,7.816915e-10,-1.2833762e-11,7.807578e-10,-1.1545549e-11,7.803387e-10,-1.004679e-11,7.80352e-10,-8.0657625e-12,7.8224666e-10,-5.8353565e-12,7.873746e-10,8.897922e-13,7.9299195e-10,5.6396155e-12,7.9793244e-10,7.319829e-12,8.031869e-10,8.121734e-12,8.029064e-10,3.7175666e-12,8.002512e-10,4.6771593e-12,7.9537665e-10,1.945529e-12,7.9027246e-10,7.0634796e-12,7.9087875e-10,1.0178732e-11,7.9327694e-10,1.5245015e-11,8.043389e-10,1.8832255e-11
8.152494e-10,-6.9010518e-12,8.1423984e-10,-6.7199865e-12,8.134896e-10,-6.457438e-12,8.1259466e-10,-6.0380134e-12,8.1180973e-10,-5.3717473e-12,8.110869e-10,-4.5749025e-12,8.1047785e-10,-3.4793882e-12,8.1019974e-10,-2.2286155e-12,8.1018664e-10,-6.972685e-13,8.112691e-10,9.621351e-13,8.143827e-10,5.9116375e-12,8.1439916e-10,8.967421e-12,8.1433593e-10,1.2577862e-11,8.120081e-10,1.4844835e-11,8.0921453e-10,1.8591122e-11,8.0582163e-10,2.137302e-11,8.029436e-10,2.6938306e-11,8.034102e-10,3.262526e-11,8.065595e-10,3.9246148e-11,8.1561025e-10,4.5382784e-11,8.269799e-10,4.6989863e-11
8.390993e-10,6.259053e-12,8.39384e-10,6.161163e-12,8.3950213e-10,6.163683e-12,8.395914e-10,6.124309e-12,8.396655e-10,6.099664e-12,8.395564e-10,6.0197893e-12,8.3948737e-10,5.937215e-12,8.3899643e-10,5.718517e-12,8.384819e-10,5.545055e-12,8.3710133e-10,5.1406037e-12,8.341064e-10,4.41298e-12,8.272216e-10,4.370585e-12,8.20439e-10,8.50234e-12,8.118441e-10,1.2760408e-11,8.088245e-10,2.3887444e-11,8.0832757e-10,3.005963e-11,8.1208384e-10,4.1050396e-11,8.190595e-10,4.3962233e-11,8.233519e-10,4.7697016e-11,8.287214e-10,4.7659005e-11,8.2812807e-10,4.6338107e-11
8.600933e-10,1.9741073e-11,8.612888e-10,1.9690012e-11,8.626163e-10,1.9413488e-11,8.63844e-10,1.877927e-11,8.6480456e-10,1.7838526e-11,8.653611e-10,1.6575519e-11,8.652798e-10,1.5021276e-11,8.64365e-10,1.330815e-11,8.6263546e-10,1.1363273e-11,8.585119e-10,9.094686e-12,8.4832263e-10,4.2396837e-12,8.371904e-10,3.87034e-12,8.261453e-10,7.769853e-12,8.1918056e-10,1.475498e-11,8.1525126e-10,2.3448335e-11,8.1671975e-10,3.281777e-11,8.215667e-10,3.9697624e-11,8.265691e-10,4.354821e-11,8.3075546e-10,4.4819943e-11,8.3027946e-10,4.2585532e-11,8.254003e-10,4.1782282e-11
8.786258e-10,2.7001413e-11,8.8055413e-10,2.6822551e-11,8.823158e-10,2.6349582e-11,8.8387625e-10,2.554792e-11,8.850652e-10,2.4398738e-11,8.8567e-10,2.2960264e-11,8.856455e-10,2.1327483e-11,8.847505e-10,1.9467664e-11,8.8282487e-10,1.7386067e-11,8.786058e-10,1.5130194e-11,8.666936e-10,9.753761e-12,8.5617935e-10,1.1313851e-11,8.458007e-10,1.3211861e-11,8.4088486e-10,1.9730103e-11,8.363948e-10,2.108329e-11,8.339437e-10,2.7699154e-11,8.3204443e-10,2.7973329e-11,8.2945334e-10,3.372191e-11,8.306665e-10,3.5619993e-11,8.307148e-10,3.8356145e-11,8.3576734e-10,4.0336793e-11
8.9393704e-10,2.5408987e-11,8.951674e-10,2.5344771e-11,8.964472e-10,2.5263253e-11,8.976252e-10,2.4913273e-11,8.986352e-10,2.4504673e-11,8.9940777e-10,2.3897275e-11,8.998242e-10,2.3204657e-11,8.998855e-10,2.2483288e-11,8.994445e-10,2.1528604e-11,8.980395e-10,2.0649352e-11,8.926446e-10,1.7246794e-11,8.8629915e-10,1.7103452e-11,8.7973384e-10,1.533426e-11,8.724501e-10,1.5423723e-11,8.6552715e-10,1.3393042e-11,8.571761e-10,1.2607226e-11,8.4909013e-10,1.2183469e-11,8.430333e-10,1.4618922e-11,8.4083324e-10,1.7036848e-11,8.4284707e-10,2.1873245e-11,8.522448e-10,2.403718e-11
9.01889e-10,2.0571527e-11,9.033877e-10,2.0566084e-11,9.048781e-10,2.052878e-11,9.0623714e-10,2.0499425e-11,9.0760194e-10,2.0519328e-11,9.0891583e-10,2.055487e-11,9.104188e-10,2.0665913e-11,9.1188845e-10,2.0618226e-11,9.1376573e-10,2.0609039e-11,9.151809e-10,1.996827e-11,9.171009e-10,1.7790339e-11,9.1617564e-10,1.15788655e-11,9.1268537e-10,7.100498e-12,9.0483265e-10,-5.451117e-13,8.956529e-10,-2.119899e-12,8.868165e-10,-7.105552e-12,8.787554e-10,-5.9293737e-12,8.745948e-10,-8.657213e-12,8.689507e-10,-8.499615e-12,8.673014e-10,-9.185726e-12,8.6229807e-10,-1.04202445e-11
9.057223e-10,1.508028e-11,9.079132e-10,1.5060949e-11,9.102018e-10,1.508678e-11,9.125276e-10,1.5066082e-11,9.150675e-10,1.502536e-11,9.1755703e-10,1.4850407e-11,9.203837e-10,1.4610865e-11,9.229464e-10,1.4053369e-11,9.2600266e-10,1.3488413e-11,9.2833413e-10,1.2253966e-11,9.321761e-10,8.349671e-12,9.351662e-10,-6.330115e-14,9.350911e-10,-5.5962795e-12,9.324697e-10,-1.393694e-11,9.27691e-10,-1.7202911e-11,9.232504e-10,-2.1671682e-11,9.180585e-10,-2.346195e-11,9.1246827e-10,-2.7784055e-11,9.034976e-10,-3.061776e-11,8.9289964e-10,-3.5349355e-11,8.7418356e-10,-3.8617984e-11
9.1414487e-10,8.474701e-12,9.165429e-10,8.395242e-12,9.1899893e-10,8.32787e-12,9.2163854e-10,8.186005e-12,9.2448216e-10,7.944163e-12,9.2755126e-10,7.455008e-12,9.3054775e-10,6.6771384e-12,9.335979e-10,5.791637e-12,9.364647e-10,4.5411405e-12,9.390173e-10,3.3718117e-12,9.410406e-10,-1.5429153e-12,9.462873e-10,-4.7749088e-12,9.50964e-10,-1.1535174e-11,9.552995e-10,-1.485889e-11,9.581539e-10,-2.2885511e-11,9.566775e-10,-2.7134834e-11,9.529024e-10,-3.4743975e-11,9.427135e-10,-3.798842e-11,9.332368e-10,-4.173616e-11,9.18694e-10,-4.390899e-11,9.0653246e-10,-4.3539717e-11
9.350222e-10,-1.0507631e-12,9.359231e-10,-1.0992324e-12,9.368638e-10,-1.1262466e-12,9.380037e-10,-1.2123036e-12,9.39278e-10,-1.3343042e-12,9.407681e-10,-1.5591782e-12,9.423193e-10,-1.8152296e-12,9.442196e-10,-2.1402268e-12,9.458325e-10,-2.5938633e-12,9.483624e-10,-2.4584902e-12,9.50877e-10,-4.17104e-12,9.578824e-10,-3.4344548e-12,9.648855e-10,-8.846426e-12,9.718875e-10,-1.1533982e-11,9.76688e-10,-2.091156e-11,9.766136e-10,-2.6776636e-11,9.737543e-10,-3.5206796e-11,9.673178e-10,-3.8360266e-11,9.625712e-10,-4.1270282e-11,9.566873e-10,-4.0819417e-11,9.584072e-10,-3.875627e-11
9.651246e-10,-1.3207997e-11,9.637797e-10,-1.32196355e-11,9.624029e-10,-1.3140451e-11,9.609786e-10,-1.3001361e-11,9.595459e-10,-1.2658145e-11,9.583165e-10,-1.2110969e-11,9.573474e-10,-1.1347769e-11,9.569276e-10,-1.0405593e-11,9.571538e-10,-9.2458445e-12,9.585038e-10,-8.302508e-12,9.630869e-10,-5.1198295e-12,9.686447e-10,-6.1321156e-12,9.742104e-10,-7.35469e-12,9.79808e-10,-1.32392135e-11,9.822132e-10,-1.7181407e-11,9.866332e-10,-2.3305087e-11,9.884346e-10,-2.6771415e-11,9.941804e-10,-3.08119e-11,9.976237e-10,-3.2901515e-11,1.0057979e-09,-3.3445097e-11,1.010918e-09,-3.49355e-11
9.942555e-10,-2.4746585e-11,9.912403e-10,-2.4691638e-11,9.882594e-10,-2.4514052e-11,9.850782e-10,-2.4182363e-11,9.821206e-10,-2.354054e-11,9.791468e-10,-2.2827835e-11,9.766943e-10,-2.1760649e-11,9.743326e-10,-2.0828554e-11,9.728364e-10,-1.9498783e-11,9.716341e-10,-1.8643594e-11,9.749417e-10,-1.4303288e-11,9.765255e-10,-1.5455599e-11,9.802741e-10,-1.2364277e-11,9.838693e-10,-1.4885418e-11,9.896288e-10,-1.161345e-11,9.986455e-10,-1.349596e-11,1.008997e-09,-1.2105186e-11,1.0222126e-09,-1.5058527e-11,1.0318636e-09,-1.6923029e-11,1.0440739e-09,-1.8764826e-11,1.0487283e-09,-2.1999756e-11
1.0172508e-09,-3.1191577e-11,1.0137823e-09,-3.1099758e-11,1.0105273e-09,-3.0767312e-11,1.007455e-09,-3.0440074e-11,1.0045228e-09,-3.0139502e-11,1.0015861e-09,-2.9829843e-11,9.987355e-10,-2.959884e-11,9.957019e-10,-2.931965e-11,9.926836e-10,-2.894261e-11,9.898852e-10,-2.8150132e-11,9.886102e-10,-2.51197e-11,9.881408e-10,-1.9554958e-11,9.920363e-10,-1.4312214e-11,9.967566e-10,-6.7780924e-12,1.0082911e-09,-1.0069367e-12,1.0185031e-09,3.910145e-12,1.0328592e-09,6.676687e-12,1.0431689e-09,7.43399e-12,1.054768e-09,7.256884e-12,1.0601214e-09,5.9755226e-12,1.0691403e-09,7.232529e-12
1.0380957e-09,-3.0710098e-11,1.0353615e-09,-3.0683744e-11,1.0326022e-09,-3.059411e-11,1.0299492e-09,-3.0433215e-11,1.0272595e-09,-3.0184234e-11,1.0248123e-09,-2.9972632e-11,1.0219123e-09,-2.9665426e-11,1.019545e-09,-2.9124366e-11,1.0161867e-09,-2.8583172e-11,1.0143899e-09,-2.6896289e-11,1.0119939e-09,-2.1797739e-11,1.0130398e-09,-1.10542695e-11,1.0162378e-09,-4.0779316e-12,1.0241293e-09,8.0107735e-12,1.0329667e-09,1.3004521e-11,1.0417731e-09,2.1611657e-11,1.0510472e-09,2.4431747e-11,1.0562853e-09,2.9322732e-11,1.0648898e-09,3.184198e-11,1.0680368e-09,3.2986374e-11,1.077823e-09,3.6563242e-11
1.061408e-09,-2.6154544e-11,1.059127e-09,-2.617819e-11,1.0566157e-09,-2.5937192e-11,1.0541187e-09,-2.5552184e-11,1.0514536e-09,-2.4802039e-11,1.0489533e-09,-2.3679567e-11,1.0466009e-09,-2.2092592e-11,1.0448252e-09,-2.0171103e-11,1.0433279e-09,-1.7630827e-11,1.0440672e-09,-1.4797066e-11,1.0470738e-09,-5.664185e-12,1.0493172e-09,2.613462e-12,1.0510659e-09,1.1143993e-11,1.0559894e-09,1.8198906e-11,1.0572956e-09,2.3674408e-11,1.0615632e-09,3.0002313e-11,1.0625106e-09,3.411378e-11,1.067148e-09,4.0092436e-11,1.0700208e-09,4.410144e-11,1.0779094e-09,4.7928696e-11,1.0825679e-09,4.774204e-11
1.0835473e-09,-1.74814e-11,1.0817569e-09,-1.7355836e-11,1.0800933e-09,-1.7105626e-11,1.0779665e-09,-1.6544047e-11,1.0759641e-09,-1.5436466e-11,1.0739475e-09,-1.3889499e-11,1.0724998e-09,-1.1684556e-11,1.0715905e-09,-9.157553e-12,1.0718322e-09,-6.038696e-12,1.0737754e-09,-3.0482938e-12,1.081437e-09,6.5991683e-12,1.082025e-09,9.599752e-12,1.0833346e-09,1.6230703e-11,1.0800609e-09,1.7586875e-11,1.0773347e-09,2.4338524e-11,1.0750069e-09,2.6702765e-11,1.0728168e-09,3.316386e-11,1.0753437e-09,3.6442866e-11,1.0753711e-09,3.934809e-11,1.0816796e-09,4.2965766e-11,1.0823198e-09,4.0710626e-11
1.1007604e-09,-2.515622e-12,1.1003999e-09,-2.5239825e-12,1.0998354e-09,-2.2968365e-12,1.0993804e-09,-1.92722e-12,1.0989347e-09,-1.4455351e-12,1.0984831e-09,-8.310736e-13,1.0982089e-09,-6.428589e-14,1.0978845e-09,7.341963e-13,1.09787e-09,1.8344434e-12,1.0985425e-09,3.0245136e-12,1.1015022e-09,5.8911847e-12,1.1005935e-09,6.9719265e-12,1.0993562e-09,8.84914e-12,1.0933704e-09,1.0081659e-11,1.0902634e-09,1.4757352e-11,1.0844989e-09,1.6586805e-11,1.0826082e-09,2.1655452e-11,1.0793623e-09,2.2784535e-11,1.0781112e-09,2.4744559e-11,1.0737875e-09,2.4548395e-11,1.0718789e-09,2.5303315e-11
1.1140247e-09,1.734471e-11,1.1151713e-09,1.7355638e-11,1.1165989e-09,1.728108e-11,1.1179944e-09,1.688378e-11,1.119295e-09,1.6347954e-11,1.1205138e-09,1.5424847e-11,1.1211019e-09,1.4215857e-11,1.1214448e-09,1.2888547e-11,1.1207089e-09,1.11063155e-11,1.1189928e-09,9.521897e-12,1.1127482e-09,4.327862e-12,1.109404e-09,3.916638e-12,1.1040164e-09,1.5675163e-12,1.1012072e-09,4.196071e-12,1.097323e-09,2.752061e-12,1.0931276e-09,5.554986e-12,1.0892537e-09,4.593076e-12,1.0812167e-09,5.4079974e-12,1.0763684e-09,6.1595525e-12,1.0653022e-09,3.8175504e-12,1.0587188e-09,6.4128976e-12
1.1260295e-09,3.561637e-11,1.1289549e-09,3.541704e-11,1.1316873e-09,3.5028657e-11,1.1345295e-09,3.4341804e-11,1.1372043e-09,3.3163923e-11,1.1394655e-09,3.1612404e-11,1.141357e-09,2.9701602e-11,1.1423688e-09,2.728633e-11,1.1425626e-09,2.4548532e-11,1.140148e-09,2.1282805e-11,1.131019e-09,1.2248021e-11,1.124733e-09,7.689976e-12,1.1168185e-09,2.94326e-12,1.1134158e-09,1.4682849e-12,1.1075152e-09,-4.0217703e-12,1.1030862e-09,-5.0018032e-12,1.0961504e-09,-1.03087035e-11,1.0882918e-09,-1.108103e-11,1.0799122e-09,-1.3438204e-11,1.0721227e-09,-1.397645e-11,1.0633752e-09,-1.439725e-11
1.1375184e-09,4.5221604e-11,1.1413578e-09,4.5131923e-11,1.1454371e-09,4.4712237e-11,1.1491847e-09,4.3867514e-11,1.1528493e-09,4.2839572e-11,1.1561401e-09,4.1447318e-11,1.1592479e-09,3.9724814e-11,1.1615533e-09,3.7757294e-11,1.1638792e-09,3.526726e-11,1.163168e-09,3.1985102e-11,1.1577267e-09,2.2375572e-11,1.1511008e-09,1.3300452e-11,1.1442953e-09,6.2876046e-12,1.1351179e-09,-2.3792812e-12,1.1269999e-09,-7.2136338e-12,1.1194565e-09,-1.4344941e-11,1.1112076e-09,-1.8131434e-11,1.1075971e-09,-2.2029137e-11,1.1003495e-09,-2.610117e-11,1.0991039e-09,-2.5585508e-11,1.0940991e-09,-2.905829e-11
1.148334e-09,4.411021e-11,1.1528677e-09,4.3913952e-11,1.1572363e-09,4.355131e-11,1.1616652e-09,4.2965465e-11,1.1660369e-09,4.2027635e-11,1.1701737e-09,4.080749e-11,1.1742145e-09,3.9295137e-11,1.1776965e-09,3.7381456e-11,1.1811068e-09,3.5170443e-11,1.1824461e-09,3.2133813e-11,1.180015e-09,2.2314275e-11,1.1764676e-09,1.1452106e-11,1.1706726e-09,2.4529443e-12,1.1617213e-09,-8.2960505e-12,1.1528564e-09,-1.26208636e-11,1.1452899e-09,-1.9989857e-11,1.1392887e-09,-2.102459e-11,1.1370282e-09,-2.4997185e-11,1.1352103e-09,-2.6132152e-11,1.1360765e-09,-2.7059566e-11,1.1358474e-09,-2.8401661e-11
1.1622173e-09,3.267902e-11,1.1660671e-09,3.2562997e-11,1.1700658e-09,3.226068e-11,1.1740124e-09,3.162859e-11,1.1780666e-09,3.0812023e-11,1.1819448e-09,2.9532446e-11,1.1857563e-09,2.8009832e-11,1.1890764e-09,2.6025002e-11,1.1922158e-09,2.3686723e-11,1.193471e-09,2.0720354e-11,1.1911075e-09,1.1139412e-11,1.1910168e-09,2.5232128e-12,1.1875007e-09,-6.105025e-12,1.1847469e-09,-1.19223425e-11,1.180501e-09,-1.818531e-11,1.1757904e-09,-2.0167099e-11,1.1733491e-09,-2.2092887e-11,1.1688772e-09,-2.212034e-11,1.1696187e-09,-1.941943e-11,1.1676717e-09,-2.0598722e-11,1.1697651e-09,-1.7428283e-11
1.1835662e-09,1.239639e-11,1.1854224e-09,1.2302023e-11,1.1873791e-09,1.21663105e-11,1.1894451e-09,1.1846994e-11,1.1916157e-09,1.1338003e-11,1.1938079e-09,1.0618017e-11,1.19597e-09,9.578935e-12,1.1978507e-09,8.342879e-12,1.1995486e-09,6.825057e-12,1.200213e-09,5.1678804e-12,1.1992259e-09,-1.1553472e-14,1.2012785e-09,-3.1643293e-12,1.2030291e-09,-8.722588e-12,1.2049755e-09,-1.0596152e-11,1.2060756e-09,-1.655306e-11,1.2043377e-09,-1.68015e-11,1.202946e-09,-2.0167867e-11,1.1978372e-09,-1.8602342e-11,1.1961703e-09,-1.805073e-11,1.1915842e-09,-1.7055149e-11,1.192179e-09,-1.4686068e-11
1.2122798e-09,-1.2263747e-11,1.2113317e-09,-1.2202737e-11,1.2103853e-09,-1.200303e-11,1.2096016e-09,-1.1653294e-11,1.2089778e-09,-1.122006e-11,1.2085807e-09,-1.07639045e-11,1.2082936e-09,-1.0224406e-11,1.2084294e-09,-9.632558e-12,1.208559e-09,-9.098219e-12,1.2096948e-09,-8.1016496e-12,1.2128354e-09,-6.1163344e-12,1.2171163e-09,-4.2624073e-12,1.2226492e-09,-4.7978557e-12,1.2263576e-09,-6.6742584e-12,1.229049e-09,-8.5992125e-12,1.2302377e-09,-1.2365815e-11,1.2282139e-09,-1.531824e-11,1.2272091e-09,-1.7340195e-11,1.2226664e-09,-2.0976235e-11,1.2202033e-09,-1.9900944e-11,1.216115e-09,-2.2691297e-11
1.2423838e-09,-3.1990726e-11,1.2391067e-09,-3.1856223e-11,1.2358509e-09,-3.1381075e-11,1.2326681e-09,-3.0657612e-11,1.2295628e-09,-2.9498536e-11,1.2268715e-09,-2.801026e-11,1.224495e-09,-2.6166297e-11,1.2229049e-09,-2.4046926e-11,1.2218212e-09,-2.149599e-11,1.2231668e-09,-1.8693692e-11,1.2299874e-09,-1.0221698e-11,1.2355132e-09,-6.592568e-12,1.2409415e-09,-2.2348679e-12,1.2465022e-09,-2.945972e-12,1.2499098e-09,-1.7190207e-12,1.2550126e-09,-5.4953308e-12,1.2560681e-09,-7.2750837e-12,1.2597282e-09,-1.2350021e-11,1.2571185e-09,-1.6000394e-11,1.2588374e-09,-1.8462091e-11,1.2523376e-09,-2.2240858e-11
1.2683659e-09,-4.17842e-11,1.2642041e-09,-4.1733235e-11,1.2600333e-09,-4.145153e-11,1.2556057e-09,-4.0901425e-11,1.2512839e-09,-3.9906682e-11,1.2469569e-09,-3.8525905e-11,1.2431335e-09,-3.6497742e-11,1.2398317e-09,-3.422396e-11,1.2374399e-09,-3.108081e-11,1.237528e-09,-2.7852623e-11,1.2438663e-09,-1.7337036e-11,1.2483466e-09,-1.1044077e-11,1.2542567e-09,-3.987313e-12,1.2612827e-09,8.383062e-13,1.2689749e-09,3.9796577e-12,1.276658e-09,5.880679e-12,1.2848637e-09,5.7419954e-12,1.2901934e-09,3.519301e-12,1.2950557e-09,2.8973015e-12,1.2966493e-09,-7.8851276e-13,1.2973391e-09,5.507713e-13
